label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,-4.184030374827116,1.272822333337333,-1.1597114581599564,-1.3382552621855666,1.9326401033917948,1.9376188319411236,-1.1237132642146452,-0.20856383263685682,-2.134553997692991,-0.5606236830748484,-0.40464077138354604,1.4315853746756875,0.8003542803292186,-0.14736528117780542,-0.44733901542517673,-0.5408330554463495,-0.5508191980318368,0.22069348028320257,-0.663576859776477,-0.6138261126168111,-1.062367677183142,0.011332323132176097,1.0384276919743194,-0.8394619822886732,-1.9272737754847136,0.6309839211741296,0.7551884615500357,-0.4423959546605943,0.03523009077987095,-0.2140872755147884,-0.005559827802085163,-0.00861666178144643,-0.47071336897444654,0.017330162710483432,-0.513178935842507,0.28415728554734027,0.018096927426763238,-0.3455015526194772,0.42242121060695736,-0.23299366204428934,0.1405706431319069,-0.13744259218293983,0.32952795388003114,0.29225571959460767,-0.34698119418528134,-0.19179669262102275,0.045311318285415986,-0.2212310722399355,-0.12991786135032152,-0.17844207886454777,-0.019677399382211955,-0.13427533711384118,-0.02279338446293036
0,-2.3827344767009646,3.010177152549855,-0.08990202477278397,1.7752270659283846,-0.0024155756681653547,-0.9943119627456349,1.8353116467224078,0.7160604201798291,1.243481839364997,-1.8813456813682519,-1.7498748998326585,0.9383096207499746,-0.4422500026470761,-1.304465345158723,0.5403080343807473,0.14777163355641051,0.2848551075147002,0.18177788785426857,0.629939088094086,1.3483361470463664,-0.22420655706845471,2.0658031685125526,-1.3425494966398785,-0.6569031707154139,0.5787228747435129,0.6980379691098857,-1.1845036361279107,-0.33087933752782334,0.8272701379254143,0.43511599231130793,-0.6233088472358558,-0.42820570407292685,-0.2825739127531543,0.8520293531392147,0.026474378290847554,0.5651272991286367,-1.1663826742102303,0.1741107376550566,0.6356607633988836,-0.3633333733591008,0.1788686726799807,0.22592297835568936,0.2583408758766675,-0.951019287380097,-0.11058223144878387,-0.2744990000857092,0.04241282885765369,-0.2775206093522354,-0.2665865576760786,-0.07239867341177801,0.5761259738295259,-0.04319167209303515,-0.5368927418625635
0,-2.6335850253508566,2.2438023654917396,-0.4794210775519106,2.2950584818382507,-0.7862069795119931,0.706595620241078,2.342692419081261,4.127038378966038,-0.3096759854857042,2.302419689780981,-1.8715528277727218,-1.2264578200182654,-0.5433890365412658,-0.9594618290334771,-0.06656885956905274,0.5350787972740912,-0.731963174564181,0.7028754439161709,0.14797308196337336,0.1974609342055291,1.3514916252927092,0.10098333888784085,-0.942651385317889,-0.08611219948115197,0.5593095222943542,-0.133384900273026,0.04022578717941392,0.06797210653825272,-0.32859138156095297,-0.7904889581893205,-0.19936413684427057,0.6936549037222937,1.4428797483344025,-0.29632157148044347,0.8358789114154365,-0.02003633530006318,-0.26065420993961275,0.48043341825116676,0.20990215346976204,-0.375315549769197,-0.35080324610325475,-0.1651986621172599,0.8085009562234556,0.07088988431933856,-0.6552563899610776,-0.9620517751650747,-0.12645280957542882,0.34583898417414305,-0.08590248897274044,0.01805211254802689,0.3511325369721116,-0.6531576444819266,-0.2385974907334816
0,-3.187176243657022,-0.48404411990144985,-0.18821963819509513,-0.4067761831892827,-0.5570147745927573,-1.8156921706800944,-0.49863579808822067,0.04685645395417132,-0.7187651001641243,-0.6104574557619733,-0.17896495717484812,0.562981344353074,-1.9534782872346423,1.044322201584301,1.7980780718404905,-0.27978881898936436,1.1149303943072135,-0.6478882959477831,0.15175224421785627,0.5128117032757576,0.4462493913047238,-0.8370476912208805,-0.859567357522671,-0.45550071667316633,0.5768961248446698,-0.022398100664845433,0.5582063405568605,0.6161737597102402,0.7550761829816631,-0.36876242224016315,1.0923256395268715,-1.4206711192210344,0.12806468131155385,0.1797080249386057,0.7319183200386319,-0.3735397582589867,-0.852677404738747,0.7380224299251753,0.25413190934596525,-0.7648172169933188,0.36752336254201307,0.48360995198319046,0.7708415865184977,-0.4981970454832521,-0.2749188848621631,-0.08779966756266389,0.0424555209072799,-0.1214069405539819,0.13651639252947764,-0.3674015624894108,0.46385567511558917,0.2858734887855521,-0.2761769668598649
0,-3.375880059529091,1.1404987144968242,-0.42356332835255794,1.8953469747395324,-0.9243627998277757,-1.4287921536800319,0.7171669409848451,-0.39786567337436973,-1.184427977419837,-2.076621133268227,-1.174997075798833,1.3706820610647883,0.3885486759925019,-1.9969326677162806,0.19586122377982543,-0.26751995920642985,0.3412351349336697,0.5317269132107026,0.5418088991463464,-0.975514835472913,-0.5807228933479245,1.4142358761326914,-0.3176030144965268,-0.7664770757336495,-0.46577123212728827,0.374399776372353,-0.11085822774267817,-0.45547737030440727,-0.5432415004205847,0.1364747903386008,-0.17283359488370598,-0.20076931964260114,-0.03667974966212132,0.46067548368403316,-0.5027331903871219,0.35812128031268237,-0.2525516116499163,0.6848826322709238,-0.029391298380172886,0.07113168256519757,0.40040481443004383,-0.23638980495373826,-0.16545355046945476,0.40655471536283344,-0.3732640867820971,-0.13920571163206594,0.7334356783840484,-1.0521629720638979,0.4966529504791102,1.1168648210454233,0.2837722238155611,-0.7896121398738642,-0.5279256131091663
2,2.82670774528433,2.649165939621142,0.8926946407952173,0.2970043079190418,1.138519913892651,1.277773043126848,3.1806109939915257,0.9108428454041837,4.0481640650818616,1.9914315454927025,1.0551426670466877,-0.713927727225261,2.3864106561780245,-0.9072482076037142,0.40560539110137434,0.7768923330839653,0.009383971618596287,0.39124132138043,0.08219311911372514,-0.12834386546639182,-1.3446559573894157,1.0367516500373075,1.6086674261587353,-0.8000175169007504,-0.11672997757354658,-0.5252744051812158,1.393559978666522,-0.0793663038205222,-0.9383657579567296,-0.7879215305250867,1.3031140950894506,-0.5011829404079052,0.5973220122165278,0.6591104071063667,-0.7623133411046761,-0.1646761512840283,-0.4898885341636203,-0.17647184492157594,-0.55215970855689,0.04492015319656727,-0.016069805422775616,-0.06193374085608929,0.5751012689334836,0.7192480582144563,-0.3853862591347602,0.4710764306070262,0.24055559000126203,0.7953086846028061,-0.1480829630401613,-0.19968543337700861,-0.24104901388288275,0.18418309661595422,0.15349981770509682
0,2.2691432478857023,8.251326539164623,-3.5439181454108866,-1.5989638602106302,0.8714145320743323,-3.05886610665856,1.0575441766777458,0.9747462886819587,-0.8513133055705003,-0.8577593384645406,2.913041806930447,3.909108901543848,-1.8225297062252195,0.6214377836478766,-0.49166473655561044,-0.8789201878052834,2.597827088971048,-2.3009453599420273,-0.9138267514137823,0.2753403699281234,0.5037400346346683,-0.3204072263400371,-0.47470226054773806,-0.8472037996876636,-0.27796167563406954,-1.0722135543393185,1.7859396370645124,0.6747078918410563,0.12562412891361324,-1.0717761201406697,-0.21721700363924915,0.7925302546189983,0.7178881049352835,0.08004717819873713,-0.0874240038742398,-0.7855938740922568,1.5116615197531647,-1.1663675459223883,0.3193716436687283,-1.2026727611016894,0.28038381608096824,1.0646278103505955,0.1918083990766107,-0.7011949472282325,1.0151587096560561,0.5956605923232545,0.4534707624893029,-0.5186963607874842,-0.8830775775950338,-0.11243390494791197,-0.5144339066392037,-0.2906797241871951,-0.28446987866821277
0,-0.1605807234293504,5.9804916804212205,-2.8417696007922073,0.10764162712145672,0.4781671840107721,-1.7920324771141822,0.9026906212738327,2.1248645921760043,-0.13955816569021998,-0.22772045243872588,3.911886749194872,-0.4422678187184822,-1.999131271965966,0.23425529658603203,0.8887665114653696,-2.1540692425843617,-1.838583025036622,1.720464259105589,0.2648996460587458,0.9268003455752433,2.4712277909048908,-2.428801875561928,2.2492157866700975,0.9421341195045496,0.2650602414909442,1.7539881074197716,-0.17825737572957276,0.8211161466209779,-0.5105721760993495,0.35643969142136694,0.2488822650873534,-0.14445348512072168,-1.0542189824961339,0.29263849370280326,-0.05049877803701844,-0.22209232063861667,0.08501985215174204,1.3619191000515256,-0.4095324380893478,-0.20218662153507683,-0.08439765818507314,-0.3464633913568505,-0.441488087886602,-0.25813882448247033,-0.4491174684955942,0.7802610214592663,0.4870957171529287,0.4104201846426496,-0.8505978396678656,-0.5700238984013826,0.5492223720853974,-0.3100809411021855,-0.4014174482917701
2,4.319515249816514,-6.089130949891842,-3.8846090352922666,1.237064743764299,-2.084882764791909,3.8523378318384354,3.9793166996263007,0.3943302242415393,-0.7183504216609486,-1.7182240507401427,-0.30201228541120856,-3.293498645953876,-1.0911593498369283,1.6370621479222582,1.27958373613262,0.24801211459884456,2.112649940316744,0.3107121455380701,-0.5244618046966624,0.8848244330878156,1.7103460793560337,1.752246854468622,-1.6877793072139504,-1.49970073816884,-1.0640499123051885,0.7590427195004447,2.2445760265171515,-1.9437829765703785,-1.0648681561337139,0.12176686351566336,1.4388825605457185,0.7456797183595796,-0.36912524410882547,0.7334245238930698,2.0715813483838366,0.9483591103730857,-0.8654067216696651,0.26848364501683947,-0.6963117039425673,-0.25612568626077875,0.7629553287263195,-0.34220712246601165,-0.7500362607427179,0.12491603651822511,0.6709877596797457,0.19429884276441436,-1.4368104989642172,0.22652167815348873,0.6993212778829546,-1.4582523829439216,-1.4089463804334994,-0.4090934979517876,0.5248332712320247
1,-2.785649933919978,-4.296844048572768,0.10441364112914092,0.9949638528181405,-3.3862049059609003,-3.4812392318757523,0.528665405154581,-1.9476971359438835,0.20904971921579316,-1.9648469481184412,0.4615261782966105,-0.9956199115091109,-0.939080178889235,-0.1039450717841738,0.46199320573344127,-0.27418839670998024,0.12999883364307394,-0.8876168733540178,0.8751037902056544,0.725381370342853,-0.23358087095194582,-0.2001487703469378,-0.38855794337726496,-0.7390236942187933,-0.0020544509628714638,-1.3989286205827938,0.6382447119959247,0.27068038327757904,0.18535215361810758,-0.43227519909160256,-0.5025519143585147,-0.6954799151902239,-0.12858036847133994,-0.14942868449274568,0.3750200940744559,0.0016214213433275427,-0.6501305303767952,-0.1817942319560769,-0.9281152905482521,-0.08599755961561538,0.13605189300893675,-0.4479179942085293,-0.1358904724786505,0.1708219433075184,0.0658121052489718,0.07327034492281587,-0.16421866872363117,-0.30738052098162677,0.06447567514723396,0.33666059041619123,0.14049518471367753,0.2929557871687611,0.12115658784755132
